"ProbeID"	"GeneSymbol"	"CSD0906.1"	"CSD0906.2"	"CSD0906.109"	"CSD0906.110"	"CSD0906.111"	"CSD0906.115"	"CSD0906.116"	"CSD0906.119"	"CSD0906.14"	"CSD0906.18"	"CSD0906.23"	"CSD0906.25"	"CSD0906.26"	"CSD0906.29"	"CSD0906.30"	"CSD0906.33"	"CSD0906.34"	"CSD0906.35"	"CSD0906.39"	"CSD0906.42"	"CSD0906.44"	"CSD0906.45"	"CSD0906.47"	"CSD0906.48"	"CSD0906.49"	"CSD0906.54"	"CSD0906.55"	"CSD0906.56"	"CSD0906.60"	"CSD0906.70"	"CSD0906.73"	"CSD0906.78"	"CSD0906.80"	"CSD0906.82"	"CSD0906.83"	"CSD0906.88"	"CSD0906.90"	"CSD0906.94"	"CSD0906.96"	"CSD0906.98"	"CSD0906.3"	"CSD0906.4"	"CSD0906.5"	"CSD0906.6"	"CSD0906.7"	"CSD0906.8"	"CSD0906.9"	"CSD0906.10"	"CSD0906.100"	"CSD0906.101"	"CSD0906.103"	"CSD0906.105"	"CSD0906.106"	"CSD0906.108"	"CSD0906.11"	"CSD0906.112"	"CSD0906.12"	"CSD0906.120"	"CSD0906.52"	"CSD0906.57"	"CSD0906.58"	"CSD0906.62"	"CSD0906.64"	"CSD0906.65"	"CSD0906.68"	"CSD0906.69"	"CSD0906.71"	"CSD0906.75"	"CSD0906.76"	"CSD0906.77"	"CSD0906.79"	"CSD0906.84"	"CSD0906.85"	"CSD0906.86"	"CSD0906.87"	"CSD0906.91"	"CSD0906.92"	"CSD0906.93"	"CSD0906.95"	"CSD0906.97"	"CSD0906.102"	"CSD0906.104"	"CSD0906.107"	"CSD0906.113"	"CSD0906.114"	"CSD0906.117"	"CSD0906.118"	"CSD0906.13"	"CSD0906.15"	"CSD0906.16"	"CSD0906.17"	"CSD0906.19"	"CSD0906.20"	"CSD0906.21"	"CSD0906.22"	"CSD0906.24"	"CSD0906.27"	"CSD0906.28"	"CSD0906.31"	"CSD0906.32"	"CSD0906.36"	"CSD0906.37"	"CSD0906.38"	"CSD0906.40"	"CSD0906.41"	"CSD0906.43"	"CSD0906.46"	"CSD0906.50"	"CSD0906.51"	"CSD0906.53"	"CSD0906.59"	"CSD0906.61"	"CSD0906.63"	"CSD0906.66"	"CSD0906.67"	"CSD0906.72"	"CSD0906.74"	"CSD0906.81"	"CSD0906.89"	"CSD0906.99"
"167"	"220272_at"	"BNC2"	" 4.876377"	" 4.398994"	" 5.068384"	" 4.393530"	" 5.114348"	" 4.776784"	" 5.183420"	" 4.878829"	" 4.893303"	" 4.717232"	" 4.357043"	" 5.349947"	" 5.250337"	" 5.049002"	" 4.822891"	" 4.810436"	" 5.269026"	" 4.682114"	" 4.825180"	" 5.011409"	" 4.287587"	" 5.330892"	" 5.008605"	" 5.148191"	" 4.950569"	" 4.968737"	" 4.982221"	" 4.707119"	" 5.066783"	" 4.988291"	" 5.060576"	" 4.681944"	" 4.716947"	" 4.299439"	" 4.552337"	" 5.062538"	" 4.749864"	" 4.948337"	" 4.496759"	" 5.210784"	" 4.118008"	" 4.986709"	" 5.223170"	" 5.053090"	" 4.732311"	" 4.962460"	" 4.656840"	" 5.019118"	" 5.288562"	" 5.312325"	" 5.065131"	" 4.966815"	" 5.065991"	" 4.945490"	" 5.364641"	" 4.777296"	" 4.994636"	" 5.270380"	" 5.108013"	" 4.895224"	" 4.751243"	" 5.897366"	" 5.149661"	" 4.693064"	" 4.621261"	" 4.900878"	" 4.719522"	" 5.032126"	" 5.320449"	" 4.438827"	" 4.832894"	" 4.673619"	" 4.769963"	" 5.061318"	" 5.263348"	" 4.720847"	" 4.947083"	" 5.048386"	" 4.703950"	" 5.075301"	" 4.524966"	" 4.958604"	" 4.887958"	" 4.589122"	" 4.944375"	" 4.726678"	" 4.802707"	" 4.571892"	" 4.956991"	" 4.995268"	" 4.682791"	" 4.588446"	" 4.618363"	" 4.903432"	" 4.830160"	" 4.481219"	" 4.874155"	" 4.665941"	" 5.028476"	" 4.454981"	" 4.464080"	" 4.279307"	" 4.761143"	" 5.460227"	" 4.775685"	" 4.670643"	" 4.890890"	" 4.621661"	" 4.369480"	" 5.238789"	" 5.198974"	" 4.773378"	" 4.603615"	" 4.295468"	" 4.438935"	" 4.844683"	" 4.934158"	" 4.820881"	" 4.886432"	" 4.330705"
"168"	"220565_at"	"CCR10"	" 5.489350"	" 5.493765"	" 5.413321"	" 5.277441"	" 4.999050"	" 5.001413"	" 5.177384"	" 5.345676"	" 5.891959"	" 5.107280"	" 5.241727"	" 5.065700"	" 5.175811"	" 5.081761"	" 5.040879"	" 5.018232"	" 5.488361"	" 5.557683"	" 5.538750"	" 5.224885"	" 5.118536"	" 5.053933"	" 4.944292"	" 5.442208"	" 5.136832"	" 5.191147"	" 5.299104"	" 5.417807"	" 5.564904"	" 5.379376"	" 5.526845"	" 5.059901"	" 5.441566"	" 5.522971"	" 5.370218"	" 5.171694"	" 5.445529"	" 5.310945"	" 5.596655"	" 5.517488"	" 5.410338"	" 5.087028"	" 5.446604"	" 5.561754"	" 5.170819"	" 5.287539"	" 5.060726"	" 5.170423"	" 5.513303"	" 5.568963"	" 5.618431"	" 5.310045"	" 5.025771"	" 5.114097"	" 4.923666"	" 5.173544"	" 5.042895"	" 5.110625"	" 5.759248"	" 5.367437"	" 5.349821"	" 5.491427"	" 5.299480"	" 4.753713"	" 5.717433"	" 5.133884"	" 5.700279"	" 5.329886"	" 5.127182"	" 5.324672"	" 5.712572"	" 5.167606"	" 5.630403"	" 5.213841"	" 5.397467"	" 5.589504"	" 4.875010"	" 4.838004"	" 5.319733"	" 5.223743"	" 5.672106"	" 4.869658"	" 5.511329"	" 4.982505"	" 5.644406"	" 5.050375"	" 5.210165"	" 6.767209"	" 5.443628"	" 5.429509"	" 5.606428"	" 5.338731"	" 5.432386"	" 5.755247"	" 5.455700"	" 5.534923"	" 5.563041"	" 5.037461"	" 5.609524"	" 5.079120"	" 5.975971"	" 6.552382"	" 5.696725"	" 5.271629"	" 6.325894"	" 5.151175"	" 5.766844"	" 6.611070"	" 5.784315"	" 5.445289"	" 6.482078"	" 5.226492"	" 6.041401"	" 5.433291"	" 5.484726"	" 6.004659"	" 5.561500"	" 5.558229"	" 5.704686"	" 5.998836"
"169"	"220603_s_at"	"MCTP2"	" 6.215998"	" 6.282423"	" 6.280981"	" 6.510115"	" 6.175837"	" 5.660876"	" 6.724621"	" 5.510812"	" 6.120735"	" 5.821989"	" 5.836213"	" 5.925518"	" 5.790962"	" 6.446714"	" 5.856465"	" 5.338701"	" 6.628866"	" 6.082932"	" 6.511769"	" 6.413474"	" 5.623307"	" 5.786074"	" 6.061947"	" 5.791914"	" 6.085229"	" 5.984291"	" 6.117670"	" 6.160658"	" 5.393856"	" 6.045800"	" 5.752774"	" 6.981497"	" 5.959637"	" 5.816919"	" 6.241487"	" 6.123535"	" 5.993181"	" 5.829002"	" 5.561486"	" 6.124434"	" 6.096518"	" 5.930815"	" 7.006343"	" 6.135639"	" 6.247670"	" 6.419421"	" 6.063440"	" 5.972922"	" 6.594054"	" 6.822133"	" 6.525402"	" 6.758963"	" 5.997588"	" 5.619808"	" 6.259091"	" 6.187847"	" 6.114227"	" 6.560781"	" 6.505764"	" 6.132645"	" 5.801192"	" 6.699664"	" 6.175916"	" 6.328619"	" 5.905207"	" 6.447042"	" 5.964838"	" 6.082482"	" 6.522786"	" 5.984776"	" 5.925518"	" 6.155619"	" 5.939768"	" 5.874084"	" 6.280231"	" 6.734830"	" 6.537877"	" 6.303077"	" 6.882040"	" 6.238482"	" 5.960881"	" 6.507810"	" 6.453635"	" 6.007892"	" 6.106743"	" 5.064509"	" 6.319890"	" 6.483949"	" 5.951542"	" 6.509544"	" 6.132322"	" 5.502522"	" 5.749984"	" 5.852005"	" 6.565464"	" 5.814127"	" 6.359514"	" 5.720544"	" 6.260906"	" 5.788371"	" 5.896516"	" 5.710817"	" 5.611582"	" 5.433917"	" 6.440888"	" 5.752138"	" 6.093953"	" 6.073652"	" 6.724211"	" 5.999147"	" 5.500463"	" 6.221647"	" 5.892678"	" 5.923664"	" 6.046647"	" 6.086156"	" 5.587693"	" 5.677048"	" 7.024026"	" 6.407015"
"170"	"220613_s_at"	"SYTL2"	" 4.669867"	" 4.292297"	" 4.676687"	" 4.742389"	" 4.360166"	" 4.732010"	" 4.509858"	" 4.558530"	" 4.556733"	" 5.078368"	" 5.305791"	" 5.060430"	" 4.823000"	" 4.756826"	" 4.492231"	" 4.205285"	" 4.719989"	" 4.508375"	" 5.393060"	" 3.972017"	" 4.943837"	" 4.899039"	" 4.452948"	" 4.424928"	" 4.623672"	" 4.881084"	" 4.442753"	" 4.880558"	" 4.572742"	" 4.790902"	" 4.170555"	" 4.417870"	" 4.333680"	" 4.894883"	" 3.754693"	" 5.096367"	" 4.782728"	" 4.105823"	" 4.435976"	" 4.403579"	" 5.283800"	" 4.691079"	" 5.483780"	" 5.311226"	" 5.565068"	" 4.578078"	" 4.684994"	" 4.533359"	" 4.591467"	" 4.763042"	" 4.752855"	" 4.738540"	" 4.566482"	" 5.382727"	" 4.754193"	" 4.571119"	" 4.556991"	" 4.567648"	" 4.727209"	" 4.747322"	" 4.361325"	" 4.635449"	" 4.369026"	" 4.579353"	" 4.689407"	" 4.829796"	" 4.980403"	" 4.432307"	" 4.489688"	" 4.579526"	" 4.075846"	" 4.082392"	" 4.895510"	" 4.217116"	" 5.215943"	" 5.002420"	" 4.727134"	" 4.929762"	" 4.391566"	" 4.586487"	" 4.021589"	" 4.509832"	" 4.775012"	" 5.260294"	" 4.201602"	" 4.365695"	" 4.807038"	" 4.422256"	" 4.247793"	" 4.181087"	" 4.820661"	" 4.524585"	" 4.504694"	" 4.329960"	" 4.486015"	" 4.723275"	" 4.197094"	" 4.463274"	" 4.530257"	" 4.094443"	" 4.272480"	" 4.614210"	" 4.548970"	" 3.956249"	" 4.231079"	" 4.290932"	" 4.488832"	" 4.067860"	" 4.641370"	" 4.226593"	" 4.372001"	" 4.587630"	" 4.505207"	" 4.243734"	" 4.774885"	" 4.532960"	" 4.584426"	" 4.278513"	" 4.585375"	" 4.057546"
"171"	"220646_s_at"	"KLRF1"	"10.888019"	"10.346319"	"10.494782"	"10.997376"	"10.798638"	"10.620621"	"11.550812"	" 9.936825"	"11.405554"	"10.901206"	"10.886876"	"10.865633"	"10.398466"	"11.121274"	"10.647830"	"10.084531"	"12.071659"	"10.444910"	"11.479726"	"11.429142"	"10.522640"	"10.824077"	"11.091854"	"11.236411"	"10.970900"	"10.394252"	"11.056307"	"10.241569"	"10.368223"	"10.606740"	"10.445659"	" 9.820611"	"11.040884"	"10.963686"	"10.737250"	"10.705240"	"10.919931"	"11.001948"	" 9.534004"	"11.458030"	" 9.878356"	"10.375785"	"11.584183"	"11.640242"	"10.889932"	"10.558781"	"10.292995"	"10.415445"	"11.414431"	"11.344891"	"11.523976"	"11.407548"	"11.682149"	"10.993995"	"11.730328"	"11.359867"	"10.629817"	"11.663660"	"11.468282"	"10.932182"	"11.003432"	"12.065081"	"11.386431"	"11.297022"	"10.587974"	"11.342155"	"11.002072"	"10.951206"	"11.846790"	"10.313114"	"10.363660"	"10.984078"	"10.564005"	"10.597858"	"11.090883"	"11.359389"	"11.451683"	"10.943967"	"10.495113"	"11.368652"	"10.491497"	"11.564227"	"11.796671"	"10.836552"	"10.616688"	"10.186877"	"11.275491"	" 9.911102"	"10.750177"	"10.980663"	"10.214499"	"10.393953"	" 9.445079"	"10.263346"	"10.942095"	"10.182019"	"10.829747"	"10.287708"	"10.257198"	"10.320397"	"10.242476"	"10.119663"	"10.054780"	"10.899621"	"10.859742"	"10.018494"	"10.156003"	" 9.423959"	"10.077033"	"10.643631"	"11.084206"	"10.510701"	"10.379914"	" 9.949349"	"10.637295"	"10.981404"	"10.571342"	"10.660718"	"10.491748"	"10.455329"
"172"	"220684_at"	"TBX21"	" 8.370809"	" 7.333634"	" 7.962629"	" 8.385682"	" 7.442036"	" 7.704712"	" 8.194022"	" 7.481015"	" 8.102776"	" 8.278478"	" 8.656451"	" 8.029981"	" 7.863423"	" 8.253083"	" 8.140615"	" 7.414513"	" 8.824779"	" 7.639424"	" 8.924240"	" 8.158373"	" 7.407198"	" 7.788199"	" 8.097549"	" 7.990884"	" 7.718110"	" 8.661364"	" 8.277494"	" 7.987758"	" 7.327132"	" 8.971929"	" 7.228764"	" 7.874085"	" 7.999385"	" 8.837417"	" 7.578425"	" 8.933127"	" 8.287722"	" 8.060342"	" 7.548635"	" 8.285865"	" 8.419083"	" 7.955416"	" 8.888311"	" 8.577976"	" 8.573095"	" 8.203030"	" 8.076092"	" 7.675044"	" 8.309765"	" 8.618441"	" 8.557519"	" 8.213847"	" 8.187788"	" 7.969875"	" 8.810478"	" 8.163655"	" 7.784001"	" 8.421646"	" 8.164231"	" 9.208498"	" 7.604020"	" 8.657627"	" 8.449179"	" 8.492173"	" 8.111167"	" 7.960105"	" 8.013309"	" 7.738654"	" 8.523697"	" 7.575802"	" 7.314157"	" 8.191231"	" 7.965280"	" 8.013477"	" 8.940709"	" 8.571715"	" 8.292719"	" 8.283690"	" 8.255615"	" 8.431780"	" 7.618225"	" 8.182409"	" 8.588962"	" 8.005415"	" 7.607666"	" 7.556553"	" 7.932850"	" 7.301514"	" 7.902540"	" 7.805454"	" 8.191707"	" 7.741880"	" 7.166136"	" 7.497750"	" 8.102606"	" 7.720838"	" 7.970644"	" 7.436462"	" 7.679114"	" 7.031105"	" 7.909577"	" 7.365256"	" 7.456099"	" 8.240150"	" 7.817110"	" 7.040598"	" 7.294766"	" 7.192617"	" 7.636055"	" 8.109693"	" 7.936530"	" 7.311077"	" 7.298631"	" 7.333867"	" 7.681682"	" 7.686596"	" 7.950610"	" 7.839617"	" 7.845653"	" 7.479583"
"173"	"221272_s_at"	"C1orf21"	" 4.293429"	" 3.784097"	" 4.464867"	" 4.098988"	" 3.914055"	" 4.065744"	" 4.247977"	" 3.935896"	" 4.169323"	" 4.191069"	" 4.108054"	" 4.244187"	" 4.466988"	" 4.287394"	" 4.473151"	" 3.957366"	" 4.674760"	" 3.963710"	" 4.570940"	" 4.219392"	" 4.351880"	" 4.138835"	" 4.310944"	" 4.530139"	" 4.171521"	" 4.292723"	" 4.367346"	" 4.252068"	" 4.293472"	" 4.818237"	" 4.299108"	" 3.972515"	" 4.244667"	" 4.598762"	" 3.905510"	" 4.853566"	" 4.381401"	" 4.015543"	" 3.973601"	" 4.542826"	" 4.018874"	" 3.748298"	" 4.844422"	" 4.255156"	" 4.673126"	" 4.267608"	" 4.384631"	" 4.140623"	" 4.064615"	" 4.534553"	" 4.398305"	" 4.339378"	" 4.436584"	" 4.129550"	" 4.219416"	" 4.500169"	" 4.214571"	" 4.396416"	" 4.146867"	" 4.835272"	" 4.047523"	" 4.163740"	" 4.440119"	" 4.095300"	" 3.996970"	" 4.074310"	" 4.050754"	" 4.302101"	" 4.328230"	" 4.070202"	" 4.089327"	" 4.238865"	" 4.562278"	" 4.024938"	" 4.406368"	" 4.227022"	" 4.167346"	" 4.160611"	" 4.147100"	" 4.355688"	" 4.203120"	" 4.069138"	" 4.267885"	" 4.365394"	" 4.060485"	" 4.215654"	" 3.894861"	" 3.734292"	" 4.126420"	" 4.002353"	" 3.974659"	" 3.998906"	" 4.290374"	" 3.842094"	" 4.455470"	" 4.344429"	" 4.279091"	" 3.995340"	" 4.223257"	" 3.800902"	" 4.335463"	" 4.090277"	" 4.130463"	" 4.184642"	" 4.119866"	" 3.971442"	" 3.762474"	" 3.989878"	" 3.969277"	" 4.280872"	" 4.337268"	" 3.969698"	" 3.943207"	" 3.973601"	" 4.016552"	" 3.971323"	" 4.369390"	" 4.056689"	" 4.214285"	" 4.026964"
"174"	"221417_x_at"	"S1PR5"	" 5.657171"	" 5.105804"	" 5.436219"	" 5.614765"	" 5.702269"	" 5.310589"	" 5.667194"	" 4.884574"	" 5.553596"	" 5.366136"	" 5.566043"	" 5.391813"	" 5.357924"	" 5.533247"	" 5.501183"	" 4.940231"	" 6.097046"	" 5.360975"	" 6.440846"	" 5.751368"	" 5.178894"	" 5.223581"	" 5.363263"	" 5.554150"	" 5.547703"	" 5.628748"	" 5.663325"	" 5.471694"	" 5.001056"	" 6.090253"	" 4.742495"	" 5.349870"	" 5.769267"	" 6.286016"	" 5.261440"	" 5.783688"	" 5.762365"	" 5.585162"	" 5.005494"	" 5.880271"	" 5.351490"	" 4.923355"	" 6.073012"	" 6.037125"	" 5.966615"	" 5.278922"	" 5.814219"	" 5.290023"	" 5.669148"	" 5.928788"	" 5.883497"	" 5.689882"	" 5.451604"	" 5.537511"	" 5.644922"	" 5.680322"	" 5.838595"	" 5.566433"	" 5.449516"	" 6.241898"	" 5.204143"	" 6.013471"	" 5.763349"	" 5.843386"	" 5.307828"	" 5.766727"	" 5.428181"	" 5.171634"	" 5.870582"	" 5.323687"	" 5.461889"	" 5.751117"	" 5.467335"	" 5.596426"	" 6.115859"	" 5.503581"	" 5.686415"	" 5.496194"	" 5.676420"	" 5.730708"	" 5.356345"	" 5.390217"	" 5.914763"	" 5.566240"	" 5.359059"	" 5.029296"	" 5.330001"	" 4.890126"	" 5.583142"	" 5.531195"	" 5.488483"	" 4.995710"	" 4.727875"	" 5.213929"	" 5.345353"	" 5.412384"	" 5.689128"	" 4.945737"	" 5.207859"	" 4.750306"	" 5.468183"	" 5.274740"	" 5.223536"	" 5.352089"	" 5.328343"	" 4.920001"	" 4.916748"	" 5.312056"	" 5.121122"	" 5.643115"	" 5.225959"	" 5.128335"	" 4.984047"	" 5.203728"	" 5.210884"	" 5.267981"	" 5.358650"	" 5.588198"	" 5.217554"	" 5.406381"
"175"	"222838_at"	"SLAMF7"	" 9.307664"	" 8.273474"	" 9.164883"	" 9.420433"	" 8.662061"	" 8.874043"	" 9.576133"	" 8.823603"	" 8.859472"	" 9.009712"	" 9.452195"	" 9.124550"	" 8.670701"	" 9.345426"	" 9.256992"	" 9.311806"	" 9.424014"	" 8.888851"	"10.137543"	" 9.305712"	" 8.754201"	" 8.991971"	" 9.269461"	" 9.049338"	" 8.790190"	" 9.185833"	" 9.075492"	" 9.191390"	" 8.435649"	"10.076887"	" 8.820412"	" 9.633902"	" 9.419280"	" 9.539593"	" 8.671620"	" 9.582557"	" 9.417349"	" 8.920124"	" 8.598291"	" 9.618379"	" 8.864970"	" 8.676840"	" 9.700554"	" 9.687250"	" 9.533046"	" 9.068235"	" 9.220677"	" 8.665140"	" 9.395989"	" 9.707138"	" 9.573765"	" 9.503296"	" 9.376083"	" 9.214545"	" 9.375492"	" 9.118510"	" 9.118664"	" 9.441736"	" 9.506993"	" 9.982289"	" 8.595430"	" 9.436884"	" 9.664710"	" 9.525419"	" 9.063546"	" 8.862128"	" 9.173308"	" 9.081525"	" 9.086156"	" 8.646282"	" 8.747898"	" 9.236702"	" 8.936059"	" 9.269992"	" 9.748748"	" 9.566970"	" 9.391798"	" 9.304250"	" 9.633138"	" 9.360860"	" 9.213827"	" 9.309721"	" 9.957580"	" 8.677114"	" 9.052373"	" 8.846757"	" 9.104348"	" 8.603439"	" 9.125693"	" 9.300685"	" 9.333359"	" 8.732602"	" 8.658810"	" 8.748595"	" 9.338543"	" 9.053515"	" 9.307657"	" 8.377690"	" 8.597821"	" 8.386995"	" 9.045700"	" 8.853090"	" 8.592775"	" 8.941769"	" 8.913734"	" 8.674146"	" 8.675104"	" 9.071201"	" 9.026302"	" 9.265841"	" 9.083028"	" 8.486496"	" 8.646860"	" 8.903640"	" 9.037746"	" 9.141487"	" 9.078524"	" 9.299982"	" 8.932916"	" 8.854086"
"176"	"222860_s_at"	"PDGFD"	" 5.391633"	" 4.821624"	" 5.404640"	" 5.533598"	" 5.409045"	" 5.349154"	" 5.319125"	" 4.978804"	" 5.206694"	" 4.888177"	" 6.090632"	" 5.276262"	" 5.207049"	" 5.368057"	" 4.883827"	" 4.862253"	" 5.793224"	" 4.966609"	" 5.651225"	" 5.179311"	" 5.184150"	" 5.176278"	" 5.240003"	" 5.309175"	" 5.273465"	" 5.249075"	" 5.414574"	" 5.082257"	" 4.822066"	" 4.902530"	" 5.109542"	" 5.401730"	" 5.453392"	" 5.350031"	" 4.927497"	" 5.850051"	" 5.506574"	" 5.181773"	" 4.741009"	" 5.706110"	" 5.504743"	" 4.905067"	" 5.699198"	" 5.957372"	" 6.013540"	" 5.457475"	" 5.230318"	" 5.121021"	" 5.426844"	" 5.658593"	" 5.981960"	" 5.335219"	" 5.619402"	" 5.153466"	" 5.376475"	" 5.376190"	" 5.443227"	" 5.890448"	" 5.041130"	" 5.773040"	" 5.273704"	" 6.343062"	" 5.595068"	" 5.722979"	" 4.913758"	" 5.610159"	" 5.374440"	" 5.862518"	" 5.561500"	" 5.197590"	" 4.917694"	" 5.226229"	" 5.576715"	" 5.308303"	" 5.358760"	" 5.644412"	" 5.593478"	" 5.592256"	" 5.444004"	" 5.851524"	" 5.232726"	" 5.640183"	" 6.058024"	" 5.693735"	" 5.035754"	" 5.233448"	" 5.382543"	" 5.035563"	" 5.261694"	" 5.030540"	" 5.276781"	" 4.883709"	" 5.051744"	" 4.844221"	" 4.703421"	" 4.935749"	" 5.232444"	" 4.776369"	" 5.305327"	" 4.917006"	" 5.021863"	" 4.664026"	" 4.914286"	" 5.348612"	" 5.254627"	" 4.831823"	" 4.854841"	" 4.662868"	" 4.928421"	" 5.342962"	" 5.371280"	" 5.199233"	" 4.775325"	" 4.702028"	" 4.928553"	" 5.272833"	" 5.409147"	" 5.612927"	" 5.220317"	" 4.985102"
"177"	"223125_s_at"	"C1orf21"	" 7.765734"	" 6.902735"	" 7.554807"	" 8.150130"	" 7.542945"	" 7.406041"	" 8.050431"	" 7.392429"	" 7.744717"	" 7.465493"	" 8.073794"	" 7.495583"	" 6.796339"	" 8.097522"	" 7.927234"	" 7.140240"	" 8.568179"	" 7.321221"	" 8.719165"	" 7.819858"	" 7.465478"	" 7.291890"	" 7.574455"	" 7.543920"	" 7.879602"	" 8.204653"	" 7.759909"	" 7.517539"	" 7.187715"	" 8.729317"	" 7.085346"	" 7.904453"	" 7.827257"	" 8.421572"	" 7.270076"	" 8.586346"	" 7.766240"	" 7.953736"	" 7.266090"	" 8.209692"	" 7.539349"	" 7.339995"	" 8.328751"	" 8.212480"	" 7.879293"	" 7.511378"	" 7.969357"	" 7.247009"	" 7.876565"	" 8.726456"	" 8.317447"	" 8.085394"	" 8.121360"	" 7.689129"	" 7.710962"	" 7.743907"	" 7.492016"	" 8.066615"	" 7.906509"	" 8.622788"	" 7.688101"	" 8.682237"	" 8.149318"	" 8.233298"	" 7.722744"	" 7.707798"	" 8.026333"	" 7.638001"	" 8.482801"	" 7.252858"	" 7.190878"	" 7.836356"	" 7.783758"	" 7.750198"	" 8.517316"	" 8.549039"	" 8.012589"	" 7.512304"	" 7.898533"	" 8.247511"	" 7.504494"	" 8.209952"	" 8.620043"	" 7.834455"	" 7.461839"	" 7.367134"	" 7.717916"	" 7.306011"	" 7.435702"	" 7.941240"	" 7.448022"	" 7.293354"	" 7.072454"	" 7.007804"	" 7.627147"	" 7.762094"	" 7.738873"	" 6.355159"	" 7.502751"	" 6.897805"	" 7.542871"	" 7.470724"	" 7.272465"	" 7.661674"	" 7.707726"	" 7.028111"	" 6.987864"	" 7.455280"	" 7.548525"	" 7.831939"	" 7.726353"	" 7.004096"	" 7.204771"	" 6.941966"	" 7.427397"	" 7.730313"	" 7.739973"	" 7.794580"	" 7.549510"	" 7.328776"
"178"	"223126_s_at"	"C1orf21"	" 6.677196"	" 6.171664"	" 6.409508"	" 6.978891"	" 6.579717"	" 6.449437"	" 7.137495"	" 6.002352"	" 6.422098"	" 6.365307"	" 6.952618"	" 6.435514"	" 6.000160"	" 7.099805"	" 6.823856"	" 6.517679"	" 7.541121"	" 6.095009"	" 7.762237"	" 6.937231"	" 6.356599"	" 6.346132"	" 6.924712"	" 6.670389"	" 6.739035"	" 6.952195"	" 6.476763"	" 6.513672"	" 6.000752"	" 7.970474"	" 6.389506"	" 6.762530"	" 6.836630"	" 7.614243"	" 6.423962"	" 7.299693"	" 6.840559"	" 6.889195"	" 6.177890"	" 6.881523"	" 6.436210"	" 6.068382"	" 7.278478"	" 7.165357"	" 7.031260"	" 6.684637"	" 6.717564"	" 6.344747"	" 6.907128"	" 7.598572"	" 7.244366"	" 6.942357"	" 6.893793"	" 6.668178"	" 6.937765"	" 6.882059"	" 6.513156"	" 6.964312"	" 6.839792"	" 7.466386"	" 6.554456"	" 7.423299"	" 7.365328"	" 7.042079"	" 6.575404"	" 6.671795"	" 6.644503"	" 6.681868"	" 7.358500"	" 6.157242"	" 6.165959"	" 6.845882"	" 6.668139"	" 6.615940"	" 7.277103"	" 7.366972"	" 6.964056"	" 6.984902"	" 6.821225"	" 7.168740"	" 6.897622"	" 6.925015"	" 7.476806"	" 7.048365"	" 6.616939"	" 6.412440"	" 6.549959"	" 6.200880"	" 6.134939"	" 6.649449"	" 6.166435"	" 6.400974"	" 5.903064"	" 6.051728"	" 6.490763"	" 6.589269"	" 6.793286"	" 5.580115"	" 6.539040"	" 6.195147"	" 6.440562"	" 6.228030"	" 6.367354"	" 6.832403"	" 6.296227"	" 6.160439"	" 5.972991"	" 6.407683"	" 6.659137"	" 6.865950"	" 6.522325"	" 6.557257"	" 6.295288"	" 5.906201"	" 6.603404"	" 6.546538"	" 6.641264"	" 6.823073"	" 6.367796"	" 6.152131"
"179"	"223127_s_at"	"C1orf21"	" 4.788045"	" 4.607268"	" 5.078306"	" 5.007922"	" 4.809156"	" 4.656618"	" 4.764901"	" 5.022058"	" 5.093291"	" 4.973304"	" 4.912890"	" 4.916933"	" 5.188874"	" 4.818841"	" 4.692871"	" 4.952666"	" 4.836413"	" 4.598274"	" 5.017496"	" 4.900060"	" 4.869662"	" 5.071532"	" 4.905573"	" 4.989782"	" 4.721287"	" 4.609797"	" 4.866751"	" 4.716838"	" 4.961960"	" 4.769499"	" 4.949601"	" 4.950498"	" 4.890327"	" 5.055485"	" 4.640267"	" 4.944653"	" 5.082037"	" 4.900379"	" 4.834061"	" 5.102255"	" 4.855201"	" 4.561855"	" 4.935246"	" 4.955384"	" 4.919947"	" 5.150125"	" 5.083392"	" 4.984707"	" 4.943003"	" 4.873378"	" 4.920275"	" 4.958699"	" 4.948106"	" 4.752164"	" 4.872452"	" 4.718782"	" 5.112738"	" 4.773136"	" 4.902973"	" 4.976839"	" 4.952726"	" 4.975338"	" 4.979223"	" 4.901872"	" 4.807706"	" 4.784326"	" 4.697376"	" 4.909053"	" 4.763583"	" 4.734090"	" 4.874916"	" 4.922442"	" 4.772540"	" 4.789304"	" 5.169950"	" 5.014918"	" 4.866132"	" 5.240948"	" 4.867371"	" 4.813181"	" 4.802116"	" 4.926984"	" 4.723401"	" 5.045351"	" 4.786983"	" 4.871156"	" 4.850673"	" 4.904432"	" 4.869086"	" 4.895107"	" 5.072018"	" 4.849741"	" 4.728257"	" 4.830104"	" 4.874688"	" 4.842867"	" 4.791769"	" 4.755998"	" 4.776576"	" 4.673914"	" 4.854359"	" 4.782378"	" 4.649981"	" 5.070796"	" 4.833050"	" 5.002685"	" 4.904527"	" 4.880163"	" 4.753450"	" 4.924363"	" 4.877351"	" 5.156989"	" 4.769402"	" 4.653847"	" 4.563876"	" 4.748729"	" 4.920902"	" 4.940440"	" 4.783123"	" 4.868181"
